statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;3_variable_code;3_variable_label;3_variable_attribute_code;3_variable_attribute_label;4_variable_code;4_variable_label;4_variable_attribute_code;4_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
23131;Diagnoses of hospital in-patients;JAHR;Year;2005;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT055B60;55 to under 60 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;135434;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT005B10;5 to under 10 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;2588;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2011;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT000;under 1 year;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;444;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2013;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT015B18;15 to under 18 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;4123;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2006;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT035B40;35 to under 40 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;15818;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2012;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT010B15;10 to under 15 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;5706;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2012;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT075B80;75 to under 80 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;85398;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2007;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT030B35;30 to under 35 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;5850;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2001;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT010B15;10 to under 15 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;4049;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT075B80;75 to under 80 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;100164;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2006;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT020B25;20 to under 25 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;7117;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT095UM;95 years and over;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1968;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2007;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT095UM;95 years and over;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;2632;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2001;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT010B15;10 to under 15 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;5220;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2010;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT060B65;60 to under 65 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;94924;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2012;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT018B20;18 to under 20 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;2327;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT001B05;1 to under 5 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;7537;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT001B05;1 to under 5 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;4415;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT070B75;70 to under 75 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;215621;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2014;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT018B20;18 to under 20 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1351;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2013;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);;Total;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;799747;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2010;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT060B65;60 to under 65 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;72545;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2013;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT070B75;70 to under 75 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;152201;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);;Total;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;636472;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT095UM;95 years and over;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1407;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2004;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT070B75;70 to under 75 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;215460;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2004;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT020B25;20 to under 25 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;5002;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2013;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT050B55;50 to under 55 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;110065;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2011;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT075B80;75 to under 80 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;109403;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2013;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT070B75;70 to under 75 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;102645;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT001B05;1 to under 5 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;3716;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT030B35;30 to under 35 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;14429;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2004;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT020B25;20 to under 25 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;3085;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT040B45;40 to under 45 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;10958;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2006;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT005B10;5 to under 10 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;6999;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2001;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT018B20;18 to under 20 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1348;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT018B20;18 to under 20 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;2277;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT085B90;85 to under 90 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;74515;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT050B55;50 to under 55 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;41062;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2014;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT050B55;50 to under 55 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;53996;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT075B80;75 to under 80 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;141760;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2003;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);;Total;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1505753;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2009;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT000;under 1 year;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;436;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2001;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT085B90;85 to under 90 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;17761;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);;Total;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;823642;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2007;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT095UM;95 years and over;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;754;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT030B35;30 to under 35 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;7532;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2011;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT020B25;20 to under 25 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;2837;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT090B95;90 to under 95 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;11786;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT018B20;18 to under 20 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1087;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT005B10;5 to under 10 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;5862;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2000;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT020B25;20 to under 25 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;9280;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2004;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT040B45;40 to under 45 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;21403;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2004;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT075B80;75 to under 80 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;93896;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2008;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT080B85;80 to under 85 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;114105;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT018B20;18 to under 20 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;2594;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2006;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT015B18;15 to under 18 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;3298;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2008;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT030B35;30 to under 35 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;6621;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT040B45;40 to under 45 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;30620;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2000;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT018B20;18 to under 20 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;2266;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT025B30;25 to under 30 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;4427;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT065B70;65 to under 70 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;215180;number;GES025;Patients discharged from hospital
